"y","x","date","subcat","cat"
31.173115,29.913635,"2012-07-05 12:49:00",119,118
31.417539,31.814443,"2012-07-05 23:30:00",115,113
31.040948,31.37847,"2012-07-06 13:53:00",43,32
30.11829,31.355952,"2012-01-02 13:11:00",43,32
30.072577,31.227278,"2012-04-24 23:34:00",22,101
31.200092,29.918739,"2012-07-01 14:25:00",102,101
30.048763,31.377993,"2012-07-07 13:16:00",31,118
30.058152,31.379978,"2012-07-07 13:20:00",31,118
30.058291,31.375654,"2012-07-07 13:47:00",116,113
30.196925,31.338929,"2012-05-25 13:13:00",31,118
30.08029,31.283118,"2012-07-08 13:49:00",109,108
31.189999,29.909682,"2012-07-06 22:30:00",31,118
30.068149,31.340684,"2012-06-25 13:21:00",22,101
30.66245,30.626009,"2012-07-09 15:40:00",110,108
31.153035,29.962044,"2012-06-12 23:30:00",22,101
31.21109,29.91395,"2012-07-01 13:02:00",22,101
31.265116,32.308433,"2012-07-01 21:11:00",104,101
31.209656,29.964747,"2012-06-27 12:08:00",22,101
30.016894,31.377034,"2012-07-11 13:49:00",104,101
31.417539,31.814443,"2012-06-10 03:30:00",22,101
30.082428,31.311887,"2012-07-13 02:30:00",22,101
30.465928,30.908607,"2012-07-15 13:11:00",37,32
30.585199,32.524848,"2012-07-18 13:18:00",35,34
31.10366,30.31705,"2012-07-18 13:02:00",116,113
30.150431,31.317255,"2012-07-15 12:53:00",104,101
30.150431,31.317255,"2012-07-15 12:53:00",109,108
31.210623,29.920813,"2012-07-15 06:31:00",22,101
30.036387,31.213002,"2012-07-19 23:57:00",110,108
30.121127,31.289039,"2012-03-29 00:17:00",114,113
30.560456,31.007948,"2012-07-20 17:31:00",22,101
30.015946,31.164764,"2012-07-18 01:37:00",22,101
24.088938,32.899829,"2012-07-21 22:30:00",104,101
31.200092,29.918739,"2012-07-22 13:19:00",110,108
31.083202,31.491318,"2012-07-23 13:09:00",110,108
30.111335,31.259422,"2012-07-24 01:47:00",116,113
30.101033,31.317716,"2012-06-25 03:00:00",22,101
30.054102,31.271374,"2012-07-22 11:20:00",114,113
30.050213,31.388025,"2012-07-26 08:17:00",35,34
30.127253,31.37605,"2012-07-26 08:00:00",22,101
30.05121,31.388098,"2012-07-26 21:26:00",35,34
30.295878,31.73522,"2012-07-23 11:00:00",22,101
30.10248,31.290368,"2012-07-27 01:42:00",43,32
30.399376,31.549145,"2012-07-16 12:37:00",114,113
29.972288,31.258739,"2012-07-27 13:12:00",116,113
29.970429,31.259003,"2012-07-28 01:48:00",110,108
29.972288,31.258739,"2012-07-28 01:52:00",116,113
30.260292,31.482507,"2012-07-30 17:01:00",22,101
30.017233,31.394643,"2012-07-30 18:00:00",31,118
31.185936,29.940071,"2012-07-31 08:30:00",22,101
30.360537,30.509185,"2012-08-02 22:02:00",22,101
31.200092,29.918739,"2012-08-02 12:10:00",104,101
31.190636,29.923591,"2012-08-02 05:00:00",22,101
30.043274,31.378559,"2012-08-29 23:31:00",116,113
31.191603,29.911814,"2012-08-30 13:39:00",104,101
29.932178,31.17848,"2012-09-01 13:55:00",104,101
30.054013,31.307348,"2012-09-09 10:00:00",22,101
31.257093,29.980866,"2012-09-13 16:12:00",102,101
25.687243,32.639636,"2012-09-19 01:30:00",110,108
31.099949,29.776435,"2012-11-11 13:23:00",110,108
31.200092,29.918739,"2012-11-11 01:02:00",35,34
31.188504,29.916976,"2012-12-25 13:21:00",35,34
28.798772,32.745845,"2013-01-02 22:15:00",22,101
31.220815,29.93722,"2013-01-25 01:20:00",22,101
30.027972,31.232373,"2013-04-13 13:31:00",22,101
29.84144,31.30084,"2013-06-19 01:02:00",109,108
29.993203,31.157728,"2013-02-19 08:38:00",104,101
30.078753,31.295424,"2013-03-05 14:50:00",22,101
29.997844,31.15509,"2013-04-03 13:32:00",104,101
30.123545,31.323993,"2013-04-06 13:58:00",22,101
30.002204,31.47437,"2013-03-14 22:16:00",22,101
24.54164,33.03578,"2013-04-07 10:58:00",22,101
29.957887,30.937539,"2013-04-09 13:52:00",104,101
30.028332,31.223563,"2013-04-09 13:11:00",22,101
29.983974,31.289052,"2013-04-15 13:30:00",104,101
29.983974,31.289052,"2013-04-15 13:30:00",109,108
30.12511,31.25053,"2013-04-24 20:30:00",104,101
29.965996,30.930103,"2013-04-17 16:00:00",104,101
31.308544,30.803947,"2013-04-24 13:54:00",22,101
30.692625,31.331288,"2013-04-25 10:20:00",22,101
30.079158,31.307825,"2013-04-25 13:06:00",22,101
30.059967,31.20102,"2013-04-26 13:17:00",22,101
31.03637,31.38069,"2013-04-28 23:24:00",22,101
30.123313,31.264667,"2013-04-30 13:03:00",39,32
30.123313,31.264667,"2013-04-30 13:03:00",114,113
30.123313,31.264667,"2013-04-30 13:03:00",115,113
30.054015,31.340751,"2013-05-01 23:12:00",31,118
29.84144,31.30084,"2013-05-05 12:09:00",104,101
30.004722,31.434167,"2013-05-11 13:29:00",109,108
30.103527,31.322853,"2013-05-17 13:34:00",104,101
30.041206,31.222544,"2013-05-20 01:12:00",104,101
30.109771,31.337116,"2013-05-21 13:17:00",22,101
30.55258,31.00904,"2013-05-24 13:50:00",102,101
29.991583,31.176766,"2013-05-29 22:20:00",104,101
31.21564,29.95527,"2013-06-04 13:46:00",110,108
30.041206,31.222544,"2013-06-01 20:00:00",102,101
30.104224,31.296291,"2013-06-03 13:14:00",104,101
30.383044,31.112932,"2013-06-09 01:03:00",37,32
30.383044,31.112932,"2013-06-09 01:03:00",38,32
30.383044,31.112932,"2013-06-09 01:03:00",43,32
30.066026,31.485607,"2013-06-14 16:00:00",22,101
30.985354,31.167929,"2013-06-17 01:31:00",104,101
30.985354,31.167929,"2013-06-17 01:31:00",109,108
30.985354,31.167929,"2013-06-17 01:31:00",110,108
29.945399,30.906742,"2013-06-21 00:38:00",104,101
30.02242,31.353177,"2013-08-02 13:55:00",22,101
30.041206,31.222544,"2013-08-02 13:07:00",115,113
30.041206,31.222544,"2013-08-02 13:07:00",116,113
30.011588,31.185098,"2013-08-03 22:53:00",22,101
30.009882,31.172886,"2013-08-03 23:27:00",22,101
30.009882,31.172886,"2013-08-03 23:27:00",22,101
30.041206,31.222544,"2013-08-04 00:34:00",104,101
30.041206,31.222544,"2013-08-04 00:34:00",109,108
30.044611,31.328372,"2013-08-06 01:37:00",26,111
31.21564,29.95527,"2013-08-09 13:41:00",35,34
30.074784,31.347857,"2013-08-10 13:54:00",22,101
29.978478,31.280978,"2013-08-11 01:09:00",22,101
30.00808,31.21093,"2013-08-13 13:48:00",36,34
30.136912,31.381158,"2013-08-14 10:14:00",22,101
30.042456,31.407246,"2013-08-18 12:07:00",22,101
30.042456,31.407246,"2013-08-18 12:07:00",104,101
30.521889,30.231907,"2013-08-18 14:00:00",22,101
30.093601,31.328569,"2013-08-19 13:29:00",112,111
31.223296,29.941419,"2013-08-24 11:30:00",22,101
31.223296,29.941419,"2013-08-24 11:30:00",31,118
30.025913,31.217178,"2013-08-28 13:57:00",22,101
30.041206,31.222544,"2013-08-30 13:21:00",109,108
30.075369,31.198082,"2013-08-30 13:56:00",22,101
30.041206,31.222544,"2013-09-01 21:00:00",110,108
30.025809,31.269101,"2013-09-03 13:34:00",22,101
30.000153,31.153073,"2013-09-04 13:42:00",114,113
30.000153,31.153073,"2013-09-04 13:42:00",116,113
30.07336,31.347851,"2013-09-12 00:07:00",22,101
29.996978,31.151376,"2013-09-12 01:22:00",104,101
29.996978,31.151376,"2013-09-12 01:22:00",110,108
30.338326,31.153107,"2013-10-21 08:12:00",104,101
31.21564,29.95527,"2013-10-27 13:23:00",38,32
31.184134,29.909228,"2013-11-09 13:54:00",104,101
31.21564,29.95527,"2013-11-09 13:06:00",104,101
31.250028,32.289506,"2013-11-10 22:43:00",22,101
29.962784,30.90046,"2013-11-11 23:20:00",35,34
30.11859,31.317144,"2013-11-14 01:32:00",22,101
29.975441,31.039244,"2013-11-19 13:51:00",22,101
30.096318,31.281409,"2013-11-20 22:02:00",104,101
30.00808,31.21093,"2013-12-07 13:42:00",22,101
30.392108,31.977952,"2015-05-27 13:28:00",22,101
30.810746,30.582452,"2015-06-05 13:08:00",37,32
30.810746,30.582452,"2015-06-05 13:08:00",43,32
29.84144,31.30084,"2015-06-09 11:40:00",104,101
31.03637,31.38069,"2015-06-27 13:29:00",31,118
31.03637,31.38069,"2015-06-27 13:29:00",35,34
31.03637,31.38069,"2015-06-27 13:29:00",37,32
31.03637,31.38069,"2015-06-27 13:29:00",38,32
31.03637,31.38069,"2015-06-27 13:29:00",39,32
31.03637,31.38069,"2015-06-27 13:29:00",43,32
31.03637,31.38069,"2015-06-27 13:29:00",115,113
31.03637,31.38069,"2015-06-27 13:29:00",116,113
29.07441,31.09785,"2015-07-01 01:02:00",37,32
29.07441,31.09785,"2015-07-01 01:02:00",43,32
31.03917,30.46914,"2015-07-26 13:20:00",37,32
29.964147,30.933931,"2015-08-15 01:27:00",22,101
30.018238,31.276421,"2015-08-20 11:12:00",22,101
30.034213,31.283269,"2015-08-20 11:12:00",22,101
29.983128,31.251998,"2015-09-04 13:46:00",104,101
30.60427,32.27225,"2015-09-06 01:51:00",37,32
30.041206,31.222544,"2015-09-06 13:06:00",104,101
31.21564,29.95527,"2015-09-23 13:08:00",102,101
29.969985,31.242967,"2015-09-27 10:25:00",22,101
30.041206,31.222544,"2015-09-28 12:28:00",37,32
30.041206,31.222544,"2015-09-28 12:28:00",38,32
30.42039,31.56223,"2015-09-28 13:24:00",37,32
30.42039,31.56223,"2015-09-28 13:24:00",38,32
30.092501,31.296725,"2015-09-30 11:41:00",104,101
30.092501,31.296725,"2015-09-30 11:41:00",109,108
